Plot,SiteCode,SiteCode_Plot,AcceptedGenus,AcceptedSpecies,NameCheck,Genus_Species_combo,PercentCoverAlive,PercentCoverDead,AbundanceAlive_count,AbundanceDead_count,MeanCanopyDiameter_cm,Clonal,SeasonallyApparent
T241,cederberg,cederberg_T241,Thamnochortus,schlechteri,10995,Thamnochortus schlechteri,2.25,0,15,0,30,yes,NA
T241,cederberg,cederberg_T241,Restio,vimineus,9635,Restio vimineus,1.75,0,13,0,30,yes,NA
T241,cederberg,cederberg_T241,Ficinia,nigrescens,4735,Ficinia nigrescens,1,0,22,0,20,yes,NA
T241,cederberg,cederberg_T241,Restio,capensis,9498,Restio capensis,0.5,0,3,0,30,yes,NA
T242,cederberg,cederberg_T242,Restio,sieberi,9611,Restio sieberi,52.5,0,200,0,45,yes,1
T242,cederberg,cederberg_T242,Leucadendron,arcuatum,6657,Leucadendron arcuatum,9.5625,0,11,0,67.5,no,1
T242,cederberg,cederberg_T242,Willdenowia,sulcata,11627,Willdenowia sulcata,6,0,42,0,38.75,yes,1
T242,cederberg,cederberg_T242,Stoebe,cinerea,10726,Stoebe cinerea,5.25,0,24,0,41.25,no,1
T242,cederberg,cederberg_T242,Lachnospermum,fasciculatum,6411,Lachnospermum fasciculatum,4.5,0,20,0,47.5,no,1
T242,cederberg,cederberg_T242,Macrostylis,squarrosa,7062,Macrostylis squarrosa,1.5625,0,16,0,30,no,1
T242,cederberg,cederberg_T242,Euphorbia,tuberosa,4540,Euphorbia tuberosa,1.25,0,23,0,23.75,yes,1
T242,cederberg,cederberg_T242,Helichrysum,NA,#N/A,Helichrysum,1.25,0.3125,32,17,14.25,no,1
T242,cederberg,cederberg_T242,Struthiola,ciliata,10797,Struthiola ciliata,1.0625,0,9,0,30,no,1
T242,cederberg,cederberg_T242,Tetraria,crassa,10923,Tetraria crassa,0.875,0,5,0,37.5,yes,1
T242,cederberg,cederberg_T242,Cymbopogon,marginatus,2768,Cymbopogon marginatus,0.75,0,9,0,36.666666666666664,yes,1
T242,cederberg,cederberg_T242,Metalasia,muricata,7338,Metalasia muricata,0.75,0,19,0,15,no,1
T242,cederberg,cederberg_T242,Thamnochortus,NA,#N/A,Thamnochortus,0.375,0,3,0,30,no,1
T242,cederberg,cederberg_T242,Cliffortia,ruscifolia,2292,Cliffortia ruscifolia,0.25,0,1,0,40,no,1
T242,cederberg,cederberg_T242,Muraltia,NA,#N/A,Muraltia,0.25,0,3,0,20,no,1
T243,cederberg,cederberg_T243,Helichrysum,dasyanthum,5429,Helichrysum dasyanthum,41.25,0,120,0,78.75,no,1
T243,cederberg,cederberg_T243,Cliffortia,ramosissima,2285,Cliffortia ramosissima,19,0,125,0,27.5,no,1
T243,cederberg,cederberg_T243,Stoebe,plumosa,10737,Stoebe plumosa,9,0,44,0,42.5,no,1
T243,cederberg,cederberg_T243,Elytropappus,rhinocerotis,3530,Elytropappus rhinocerotis,5.5,0,25,0,47.5,no,1
T243,cederberg,cederberg_T243,Montinia,caryophyllacea,7454,Montinia caryophyllacea,5,0,26,0,42.5,yes,1
T243,cederberg,cederberg_T243,Pelargonium,scabrum,8695,Pelargonium scabrum,1.75,0,26,0,22.5,no,1
T243,cederberg,cederberg_T243,Anthospermum,aethiopicum,654,Anthospermum aethiopicum,1.625,0,21,0,16,no,1
T243,cederberg,cederberg_T243,Diospyros,glabra,3085,Diospyros glabra,0.75,0,1,0,50,yes,1
T243,cederberg,cederberg_T243,Maytenus,oleoides,7173,Maytenus oleoides,0.75,0,1,0,55,yes,1
T243,cederberg,cederberg_T243,Athanasia,trifurcata,1337,Athanasia trifurcata,0.5,0,3,0,30,no,1
T243,cederberg,cederberg_T243,Metalasia,densa,7321,Metalasia densa,0.5,0,2,0,35,no,1
T243,cederberg,cederberg_T243,Cliffortia,ruscifolia,2292,Cliffortia ruscifolia,0.125,0,1,0,15,no,1
T243,cederberg,cederberg_T243,Searsia,dissecta,10124,Searsia dissecta,0.125,0,1,0,25,yes,1
T243,cederberg,cederberg_T243,Erica,axillaris,3664,Erica axillaris,0.0625,0,1,0,20,no,1
T245,rooiberg,rooiberg_T245,Ruschia,pungens,9950,Ruschia pungens,26.25,NA,60,NA,86.25,no,NA
T245,rooiberg,rooiberg_T245,Indigofera,nigromontana,5977,Indigofera nigromontana,8.25,NA,19,NA,95,yes,NA
T245,rooiberg,rooiberg_T245,Rhodocoma,arida,9650,Rhodocoma arida,7.75,NA,55,NA,45,yes,NA
T245,rooiberg,rooiberg_T245,Euphorbia,rhombifolia,4526,Euphorbia rhombifolia,6.5,NA,8,NA,116.66666666666667,yes,NA
T245,rooiberg,rooiberg_T245,Aspalathus,NA,#N/A,Aspalathus,4.25,NA,7,NA,120,yes,NA
T245,rooiberg,rooiberg_T245,Euclea,undulata,4438,Euclea undulata,3.75,NA,3,NA,245,yes,NA
T245,rooiberg,rooiberg_T245,Smicrostigma,viride,10509,Smicrostigma viride,3.75,NA,17,NA,65,no,NA
T245,rooiberg,rooiberg_T245,Bulbine,praemorsa,1713,Bulbine praemorsa,3.25,NA,30,NA,42.5,yes,NA
T245,rooiberg,rooiberg_T245,Passerina,obtusifolia,8521,Passerina obtusifolia,2.75,NA,21,NA,45,no,NA
T245,rooiberg,rooiberg_T245,Agathosma,mundtii,#N/A,Agathosma mundtii,1.75,NA,11,NA,45,yes,NA
T245,rooiberg,rooiberg_T245,Polygala,umbellata,9067,Polygala umbellata,1.5,NA,4,NA,57.5,no,NA
T245,rooiberg,rooiberg_T245,Phylica,lanata,#N/A,Phylica lanata,1.3125,NA,11,NA,32.5,no,NA
T245,rooiberg,rooiberg_T245,Muraltia,spinosa,7803,Muraltia spinosa,1.25,NA,9,NA,42.5,no,NA
T245,rooiberg,rooiberg_T245,Pteronia,paniculata,9366,Pteronia paniculata,1.25,NA,1,NA,125,no,NA
T245,rooiberg,rooiberg_T245,Capeochloa,arundinacea,1796,Capeochloa arundinacea,0.875,NA,15,NA,40,no,NA
T245,rooiberg,rooiberg_T245,Felicia,filifolia,4644,Felicia filifolia,0.75,NA,6,NA,32.5,no,NA
T245,rooiberg,rooiberg_T245,Gymnosporia,buxifolia,5275,Gymnosporia buxifolia,0.75,NA,1,NA,80,yes,NA
T245,rooiberg,rooiberg_T245,Pteronia,incana,9352,Pteronia incana,0.75,NA,8,NA,42.5,no,NA
T245,rooiberg,rooiberg_T245,Acmadenia,sheilae,54,Acmadenia sheilae,0.625,NA,4,NA,40,yes,NA
T245,rooiberg,rooiberg_T245,Albuca,cooperi,342,Albuca cooperi,0.5,NA,4,NA,45,yes,NA
T245,rooiberg,rooiberg_T245,Helichrysum,dasyanthum,5429,Helichrysum dasyanthum,0.5,NA,1,NA,75,no,1
T245,rooiberg,rooiberg_T245,Pelargonium,ovale,8660,Pelargonium ovale,0.5,NA,2,NA,45,no,NA
T245,rooiberg,rooiberg_T245,Diosma,prama,3073,Diosma prama,0.3125,NA,4,NA,25,no,NA
T245,rooiberg,rooiberg_T245,Asparagus,asparagoides,1226,Asparagus asparagoides,0.25,NA,1,NA,50,yes,NA
T245,rooiberg,rooiberg_T245,Elytropappus,rhinocerotis,3530,Elytropappus rhinocerotis,0.25,NA,1,NA,50,no,NA
T245,rooiberg,rooiberg_T245,Pseudoselago,NA,#N/A,Pseudoselago,0.25,NA,3,NA,40,no,NA
T245,rooiberg,rooiberg_T245,Ruschia,lineolata,9920,Ruschia lineolata,0.25,NA,1,NA,50,no,NA
T253,vrolijkheid,vrolijkheid_T253,Ruschia,caroli,9863,Ruschia caroli,9,1.25,65,3,41.25,no,1
T253,vrolijkheid,vrolijkheid_T253,Pteronia,fasciculata,9343,Pteronia fasciculata,8.25,0.5,36,1,38.75,no,1
T253,vrolijkheid,vrolijkheid_T253,Pteronia,paniculata,9366,Pteronia paniculata,3.75,1.75,12,3,62.5,no,1
T253,vrolijkheid,vrolijkheid_T253,Drosanthemum,speciosum,3375,Drosanthemum speciosum,1.25,0,5,0,30,no,1
T253,vrolijkheid,vrolijkheid_T253,Helichrysum,rosum,5480,Helichrysum rosum,1.25,0,2,0,40,no,1
T253,vrolijkheid,vrolijkheid_T253,Crassula,perforata,2628,Crassula perforata,1,0,4,0,55,no,1
T254,grootwinterhoek,grootwinterhoek_T254,Tenaxia,NA,#N/A,Tenaxia,62,NA,106,NA,80,yes,NA
T254,grootwinterhoek,grootwinterhoek_T254,Erica,hispidula,3886,Erica hispidula,10.25,1.75,41,5,58.75,no,NA
T254,grootwinterhoek,grootwinterhoek_T254,Stoebe,plumosa,10737,Stoebe plumosa,8.75,NA,36,NA,71.25,no,NA
T254,grootwinterhoek,grootwinterhoek_T254,Anthospermum,aethiopicum,654,Anthospermum aethiopicum,2.1875,NA,25,NA,20,no,NA
T254,grootwinterhoek,grootwinterhoek_T254,Erica,inflata,3899,Erica inflata,0.5,0.25,5,2,30,no,NA
T254,grootwinterhoek,grootwinterhoek_T254,Erica,lucida,3974,Erica lucida,0.5,0.5,5,3,35,no,NA
T261,outeniqua,outeniqua_T261,Metalasia,densa,7321,Metalasia densa,18.75,NA,142,NA,43.75,no,NA
T261,outeniqua,outeniqua_T261,Erica,unicolor,4252,Erica unicolor,13.25,NA,87,NA,40,no,NA
T261,outeniqua,outeniqua_T261,Restio,inconspicuus,9544,Restio inconspicuus,3.25,NA,54,NA,32.5,yes,NA
T261,outeniqua,outeniqua_T261,Tetraria,thermalis,10948,Tetraria thermalis,3,NA,15,NA,50,yes,NA
T261,outeniqua,outeniqua_T261,Thamnochortus,cinereus,10971,Thamnochortus cinereus,2.75,NA,29,NA,35,no,NA
T261,outeniqua,outeniqua_T261,Tetraria,involucrata,10934,Tetraria involucrata,2.5,NA,16,NA,45,yes,NA
T261,outeniqua,outeniqua_T261,Penaea,acutifolia,8734,Penaea acutifolia,1.875,NA,32,NA,28.75,no,NA
T261,outeniqua,outeniqua_T261,Staberoha,cernua,10637,Staberoha cernua,1.75,NA,6,NA,50,yes,NA
T261,outeniqua,outeniqua_T261,Erica,intermedia,3907,Erica intermedia,1.5,NA,20,NA,25,no,NA
T261,outeniqua,outeniqua_T261,Psoralea,affinis,9252,Psoralea affinis,1,NA,8,NA,42.5,no,NA
T261,outeniqua,outeniqua_T261,Erica,viridiflora,4274,Erica viridiflora,0.9375,NA,16,NA,17.5,yes,NA
T261,outeniqua,outeniqua_T261,Hypodiscus,aristatus,5884,Hypodiscus aristatus,0.75,NA,2,NA,55,yes,NA
T261,outeniqua,outeniqua_T261,Protea,neriifolia,9174,Protea neriifolia,0.25,NA,1,NA,45,no,NA
T264,vrolijkheid,vrolijkheid_T264,Hirpicium,integrifolium,5801,Hirpicium integrifolium,18.25,0,81,0,28.75,no,1
T264,vrolijkheid,vrolijkheid_T264,Pteronia,paniculata,9366,Pteronia paniculata,16.25,0,100,0,42.5,no,1
T264,vrolijkheid,vrolijkheid_T264,Ruschia,caroli,9863,Ruschia caroli,8.25,0,77,0,28.75,no,1
T264,vrolijkheid,vrolijkheid_T264,Drosanthemum,speciosum,3375,Drosanthemum speciosum,2,0,13,0,21.25,no,1
T264,vrolijkheid,vrolijkheid_T264,Aloe,microstigma,438,Aloe microstigma,1.25,0,4,0,35,no,1
T265,capepoint,capepoint_T265,Leucadendron,coniferum,6669,Leucadendron coniferum,81.25,35,10,7,437.5,no,NA
T265,capepoint,capepoint_T265,Searsia,glauca,10126,Searsia glauca,11.25,0,4,0,350,yes,NA
T265,capepoint,capepoint_T265,Helichrysum,patulum,5470,Helichrysum patulum,7.5,0,2,0,300,no,NA
T265,capepoint,capepoint_T265,Olea,capensis,8005,Olea capensis,3.75,0,4,0,100,yes,NA
T266,capepoint,capepoint_T266,Searsia,lucida,10132,Searsia lucida,15.75,0,13,0,88.75,yes,1
T266,capepoint,capepoint_T266,Metalasia,muricata,7338,Metalasia muricata,11.25,4.5,22,6,75,no,1
T266,capepoint,capepoint_T266,Erica,abietina,3616,Erica abietina,6,3.25,25,12,73.75,no,1
T266,capepoint,capepoint_T266,Passerina,corymbosa,8513,Passerina corymbosa,4.75,2.5,28,12,50,no,1
T266,capepoint,capepoint_T266,Restio,capensis,9498,Restio capensis,3.5,0,38,0,20,yes,1
T266,capepoint,capepoint_T266,Erica,subcapitata,4205,Erica subcapitata,3.3125,0.75,10,5,40,no,1
T266,capepoint,capepoint_T266,Anthospermum,aethiopicum,654,Anthospermum aethiopicum,2,0.8125,35,9,31.25,no,1
T266,capepoint,capepoint_T266,Cullumia,squarrosa,2708,Cullumia squarrosa,1.25,0,4,0,57.5,no,1
T266,capepoint,capepoint_T266,Ruschia,sarmentosa,9959,Ruschia sarmentosa,1.25,0,10,0,50,no,1
T266,capepoint,capepoint_T266,Aspalathus,carnosa,1001,Aspalathus carnosa,1,0,1,0,80,no,1
T266,capepoint,capepoint_T266,Stoebe,cinerea,10726,Stoebe cinerea,0.75,0,1,0,70,no,1
T270,westcoast,westcoast_T270,Eriocephalus,racemosus,4311,Eriocephalus racemosus,33.75,0.25,17,1,150,no,1
T270,westcoast,westcoast_T270,Stoeberia,utilis,10750,Stoeberia utilis,12.75,1,15,1,127.5,no,1
T270,westcoast,westcoast_T270,Othonna,cylindrica,8227,Othonna cylindrica,9.5,0.75,48,2,30,no,1
T270,westcoast,westcoast_T270,Salvia,lanceolata,10011,Salvia lanceolata,5.25,0,6,0,75,yes,1
T270,westcoast,westcoast_T270,Osteospermum,moniliferum,8144,Osteospermum moniliferum,5,0,2,0,200,no,1
T270,westcoast,westcoast_T270,Ruschia,macowanii,9922,Ruschia macowanii,5,0,30,0,33.333333333333336,no,1
T270,westcoast,westcoast_T270,Willdenowia,incurvata,11622,Willdenowia incurvata,4.75,0,4,0,65,no,1
T270,westcoast,westcoast_T270,Helichrysum,bachmannii,5422,Helichrysum bachmannii,3.75,0,13,0,50,no,1
T270,westcoast,westcoast_T270,Roepera,morgsana,9725,Roepera morgsana,2.25,0,4,0,55,no,1
T273,dehoop,dehoop_T273,Euchaetis,meridionalis,4421,Euchaetis meridionalis,22.25,NA,87,NA,65,no,NA
T273,dehoop,dehoop_T273,Erica,spectabilis,4192,Erica spectabilis,16,NA,52,NA,72.5,no,NA
T273,dehoop,dehoop_T273,Thamnochortus,pluristachyus,10991,Thamnochortus pluristachyus,13.75,NA,82,NA,52.5,yes,NA
T273,dehoop,dehoop_T273,Protea,obtusifolia,9176,Protea obtusifolia,7.75,NA,5,NA,200,no,NA
T273,dehoop,dehoop_T273,Leucadendron,muirii,6704,Leucadendron muirii,7,NA,10,NA,135,no,NA
T273,dehoop,dehoop_T273,Erica,axillaris,3664,Erica axillaris,6.125,NA,33,NA,50,no,NA
T273,dehoop,dehoop_T273,Acmadenia,mundiana,47,Acmadenia mundiana,0.75,NA,12,NA,40,no,NA
T273,dehoop,dehoop_T273,Metalasia,NA,#N/A,Metalasia,0.75,NA,7,NA,37.5,no,NA
T274,dehoop,dehoop_T274,Thamnochortus,insignis,10980,Thamnochortus insignis,68.75,NA,64,NA,127.5,yes,NA
T274,dehoop,dehoop_T274,Erica,vernicosa,4268,Erica vernicosa,16.5,NA,103,NA,75,no,NA
T274,dehoop,dehoop_T274,Elegia,microcarpa,3497,Elegia microcarpa,0.75,NA,2,NA,75,yes,NA
T277,westcoast,westcoast_T277,Calobota,sericea,1764,Calobota sericea,34.25,0,34,0,105,yes,NA
T277,westcoast,westcoast_T277,Roepera,morgsana,9725,Roepera morgsana,16.25,0,8,0,133.33333333333334,no,NA
T277,westcoast,westcoast_T277,Tetragonia,fruticosa,10898,Tetragonia fruticosa,10,0,9,0,110,no,NA
T277,westcoast,westcoast_T277,Putterlickia,pyracantha,9415,Putterlickia pyracantha,8.25,0,28,0,47.5,yes,NA
T277,westcoast,westcoast_T277,Pelargonium,gibbosum,8609,Pelargonium gibbosum,4.75,0,5,0,85,yes,NA
T277,westcoast,westcoast_T277,Maytenus,lucida,7172,Maytenus lucida,4.5,0,14,0,65,yes,NA
T277,westcoast,westcoast_T277,Jordaaniella,dubia,6199,Jordaaniella dubia,1.5,0,2,0,150,yes,NA
T277,westcoast,westcoast_T277,Searsia,laevigata,10129,Searsia laevigata,1.5,0,5,0,80,yes,NA
T278,gardenroute,gardenroute_T278,Pterocelastrus,tricuspidatus,9327,Pterocelastrus tricuspidatus,18.75,0,2,0,325,yes,NA
T278,gardenroute,gardenroute_T278,Tetraria,NA,#N/A,Tetraria,9.25,0,145,0,13.5,yes,NA
T278,gardenroute,gardenroute_T278,Phylica,axillaris,8871,Phylica axillaris,8.25,0,2,0,175,no,NA
T278,gardenroute,gardenroute_T278,Pseudoselago,spuria,9247,Pseudoselago spuria,8.0625,0,99,0,24.333333333333332,no,1
T278,gardenroute,gardenroute_T278,Secamone,alpini,10168,Secamone alpini,7.5,0,3,0,187.5,yes,NA
T278,gardenroute,gardenroute_T278,Passerina,corymbosa,8513,Passerina corymbosa,6.25,5.25,92,27,29.25,no,NA
T278,gardenroute,gardenroute_T278,Searsia,crenata,10121,Searsia crenata,6.25,0,7,0,107.5,yes,NA
T278,gardenroute,gardenroute_T278,Sporobolus,virginicus,10623,Sporobolus virginicus,5,0,50,0,22,yes,NA
T278,gardenroute,gardenroute_T278,Searsia,glauca,10126,Searsia glauca,3.25,0,2,0,137.5,yes,NA
T278,gardenroute,gardenroute_T278,Helichrysum,patulum,5470,Helichrysum patulum,3,0,21,0,48.75,no,NA
T278,gardenroute,gardenroute_T278,Carpobrotus,edulis,1852,Carpobrotus edulis,2,0,8,0,55,yes,NA
T278,gardenroute,gardenroute_T278,Aloe,arborescens,401,Aloe arborescens,0.75,0,2,0,50,yes,NA
T278,gardenroute,gardenroute_T278,Helichrysum,teretifolium,5497,Helichrysum teretifolium,0.75,0,12,0,21.5,no,NA
T278,gardenroute,gardenroute_T278,Cyperus,esculentus,2798,Cyperus esculentus,0.5,0,10,0,15,yes,NA
T278,gardenroute,gardenroute_T278,Stoebe,plumosa,10737,Stoebe plumosa,0.5,0,1,0,55,yes,NA
T278,gardenroute,gardenroute_T278,Pelargonium,cucullatum,8589,Pelargonium cucullatum,0.375,0,7,0,20,no,NA
T278,gardenroute,gardenroute_T278,Searsia,laevigata,10129,Searsia laevigata,0.25,0,1,0,35,yes,NA
T279,cederberg,cederberg_T279,Thamnochortus,schlechteri,10995,Thamnochortus schlechteri,28.75,0,92,0,42.5,yes,NA
T279,cederberg,cederberg_T279,Diosma,NA,#N/A,Diosma,8.5,3.5,8,7,93.33333333333333,yes,NA
T279,cederberg,cederberg_T279,Eriocephalus,africanus,4291,Eriocephalus africanus,4.25,0,28,0,32.5,no,NA
T279,cederberg,cederberg_T279,Ehrharta,calycina,3442,Ehrharta calycina,4,0,31,0,32.5,yes,NA
T279,cederberg,cederberg_T279,Stoebe,fusca,10728,Stoebe fusca,3.25,0.75,8,2,65,no,NA
T279,cederberg,cederberg_T279,Arctotis,adpressa,791,Arctotis adpressa,2.75,0,10,0,50,no,NA
T279,cederberg,cederberg_T279,Anthospermum,spathulatum,667,Anthospermum spathulatum,2.5,0,12,0,35,no,NA
T279,cederberg,cederberg_T279,Antimima,NA,#N/A,Antimima,1.75,0.25,10,1,33.333333333333336,no,NA
T279,cederberg,cederberg_T279,Osteospermum,scariosum,8155,Osteospermum scariosum,1.75,0,7,0,35,no,NA
T279,cederberg,cederberg_T279,Tetragonia,spicata,10913,Tetragonia spicata,1,0,4,0,40,no,NA
T279,cederberg,cederberg_T279,Restio,ocreatus,9571,Restio ocreatus,0.75,0,3,0,50,yes,NA
T279,cederberg,cederberg_T279,Passerina,truncata,8528,Passerina truncata,0.5,0,1,0,50,no,NA
T280,cederberg,cederberg_T280,Willdenowia,arescens,11618,Willdenowia arescens,10,0,22,0,70,yes,NA
T280,cederberg,cederberg_T280,Ficinia,capitella,4707,Ficinia capitella,5.5,0,54,0,26.25,yes,NA
T280,cederberg,cederberg_T280,Restio,unispicatus,9628,Restio unispicatus,5.5,0,35,0,30,yes,NA
T280,cederberg,cederberg_T280,Thamnochortus,schlechteri,10995,Thamnochortus schlechteri,4.75,0,26,0,50,yes,NA
T280,cederberg,cederberg_T280,Tenaxia,stricta,10876,Tenaxia stricta,4,0,21,0,35,yes,NA
T280,cederberg,cederberg_T280,Eriocephalus,africanus,4291,Eriocephalus africanus,3.25,0,27,0,36.666666666666664,no,NA
T280,cederberg,cederberg_T280,Cannomois,parviflora,1780,Cannomois parviflora,2.5,0,9,0,40,yes,NA
T280,cederberg,cederberg_T280,Ehrharta,calycina,3442,Ehrharta calycina,2.5,0,10,0,50,yes,NA
T280,cederberg,cederberg_T280,Aspalathus,sp.,#N/A,Aspalathus sp.,0.75,0,3,0,40,no,NA
T280,cederberg,cederberg_T280,Ficinia,nigrescens,4735,Ficinia nigrescens,0.75,0,6,0,30,yes,NA
T280,cederberg,cederberg_T280,Leucadendron,salignum,6721,Leucadendron salignum,0.75,0,1,0,80,yes,NA
T280,cederberg,cederberg_T280,Stoebe,plumosa,10737,Stoebe plumosa,0.5,0,1,0,40,no,NA
T281,westcoast,westcoast_T281,Euclea,racemosa,4435,Euclea racemosa,15,0,35,0,72.5,yes,NA
T281,westcoast,westcoast_T281,Maytenus,lucida,7172,Maytenus lucida,11.5,0,33,0,72.5,yes,NA
T281,westcoast,westcoast_T281,Othonna,cylindrica,8227,Othonna cylindrica,10.5,0,29,0,62.5,no,NA
T281,westcoast,westcoast_T281,Helichrysum,revolutum,5479,Helichrysum revolutum,10.25,0,26,0,63.333333333333336,no,NA
T281,westcoast,westcoast_T281,Limonium,perigrinum,6818,Limonium perigrinum,8.5,0,28,0,60,yes,NA
T281,westcoast,westcoast_T281,Euphorbia,burmanii,4460,Euphorbia burmanii,4,0,15,0,55,no,NA
T281,westcoast,westcoast_T281,Osteospermum,moniliferum,8144,Osteospermum moniliferum,4,0,12,0,60,no,NA
T281,westcoast,westcoast_T281,Ruschia,macowanii,9922,Ruschia macowanii,4,0,11,0,63.333333333333336,yes,NA
T281,westcoast,westcoast_T281,Asparagus,lignosus,1242,Asparagus lignosus,3.75,0,4,0,90,yes,NA
T281,westcoast,westcoast_T281,Roepera,morgsana,9725,Roepera morgsana,3.5,0,6,0,90,no,NA
T281,westcoast,westcoast_T281,Euphorbia,mauritanica,4505,Euphorbia mauritanica,2.5,0,3,0,80,no,NA
T281,westcoast,westcoast_T281,Indigofera,sp. nov. 'latipetiolata',#N/A,Indigofera sp. nov. 'latipetiolata',2.25,0,11,0,50,no,NA
T281,westcoast,westcoast_T281,Cotyledon,orbiculata,2537,Cotyledon orbiculata,1.75,0,4,0,50,no,NA
T282,westcoast,westcoast_T282,Thamnochortus,punctatus,10993,Thamnochortus punctatus,21,3.25,92,7,40,no,1
T282,westcoast,westcoast_T282,Searsia,glauca,10126,Searsia glauca,13.75,0,2,0,250,no,1
T282,westcoast,westcoast_T282,Cissampelos,capensis,2166,Cissampelos capensis,2.25,0,5,0,42.5,no,1
T282,westcoast,westcoast_T282,Polycarena,lilacina,9026,Polycarena lilacina,2,0,63,0,10,no,1
T282,westcoast,westcoast_T282,Helichrysum,revolutum,5479,Helichrysum revolutum,1.25,0,3,0,35,no,1
T282,westcoast,westcoast_T282,Osteospermum,monstrosum,8145,Osteospermum monstrosum,1.25,0,30,0,25,no,1
T284,dehoop,dehoop_T284,Otholobium,bracteolatum,8172,Otholobium bracteolatum,20.25,NA,33,NA,82.5,yes,NA
T284,dehoop,dehoop_T284,Eriocephalus,africanus,4291,Eriocephalus africanus,12,NA,31,NA,77.5,yes,NA
T284,dehoop,dehoop_T284,Passerina,paleacea,8522,Passerina paleacea,10.5,NA,46,NA,53.75,no,NA
T284,dehoop,dehoop_T284,Searsia,laevigata,10129,Searsia laevigata,7.25,NA,2,NA,200,yes,NA
T284,dehoop,dehoop_T284,Metalasia,muricata,7338,Metalasia muricata,2.5,NA,1,NA,125,no,NA
T284,dehoop,dehoop_T284,Phylica,ericoides,#N/A,Phylica ericoides,1.75,NA,14,NA,50,no,NA
T284,dehoop,dehoop_T284,Searsia,glauca,10126,Searsia glauca,1.75,NA,4,NA,57.5,yes,NA
T284,dehoop,dehoop_T284,Agathosma,collina,178,Agathosma collina,0.75,NA,1,NA,65,no,NA
T284,dehoop,dehoop_T284,Carpobrotus,edulis,1852,Carpobrotus edulis,0.75,NA,4,NA,50,yes,NA
T284,dehoop,dehoop_T284,Helichrysum,teretifolium,5497,Helichrysum teretifolium,0.5,NA,2,NA,40,yes,NA
T284,dehoop,dehoop_T284,Euclea,racemosa,4435,Euclea racemosa,0.25,NA,1,NA,50,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Leucadendron,laureolum,6693,Leucadendron laureolum,35.75,0,120,0,38.75,no,NA
T287,houwhoekpass,houwhoekpass_T287,Restio,similis,9612,Restio similis,13.75,0,93,0,25,no,NA
T287,houwhoekpass,houwhoekpass_T287,Erica,plukenetii,4102,Erica plukenetii,7.25,0,50,0,27.5,no,NA
T287,houwhoekpass,houwhoekpass_T287,Protea,repens,9185,Protea repens,4.75,0,33,0,33.75,no,NA
T287,houwhoekpass,houwhoekpass_T287,Hypodiscus,argenteus,5883,Hypodiscus argenteus,4,0,11,0,60,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Serruria,flagellifolia,10442,Serruria flagellifolia,3.75,0,5,0,80,no,NA
T287,houwhoekpass,houwhoekpass_T287,Leucadendron,tinctum,6734,Leucadendron tinctum,2,0,8,0,40,no,NA
T287,houwhoekpass,houwhoekpass_T287,Willdenowia,glomerata,11620,Willdenowia glomerata,2,0,7,0,60,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Erica,anguliger,3641,Erica anguliger,1.5,0,15,0,25,no,NA
T287,houwhoekpass,houwhoekpass_T287,Aristea,capitata,892,Aristea capitata,1.25,0,3,0,60,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Restio,triticeus,9625,Restio triticeus,1.25,0,4,0,50,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Hypodiscus,aristatus,5884,Hypodiscus aristatus,1,0,2,0,70,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Phylica,sp.,#N/A,Phylica sp.,1,0,3,0,40,yes,NA
T287,houwhoekpass,houwhoekpass_T287,Phaenocoma,prolifera,8829,Phaenocoma prolifera,0.75,0,2,0,40,no,NA
T288,kogelberg,kogelberg_T288,Erica,serrata,4175,Erica serrata,37.5,1.5,113,5,37.5,no,NA
T288,kogelberg,kogelberg_T288,Erica,imbricata,3893,Erica imbricata,30,3,100,12,28.75,no,NA
T288,kogelberg,kogelberg_T288,Restio,bifarius,9489,Restio bifarius,15,0,75,0,26.666666666666668,no,NA
T288,kogelberg,kogelberg_T288,Leucadendron,laureolum,6693,Leucadendron laureolum,14.5,0.75,19,1,97.5,no,NA
T288,kogelberg,kogelberg_T288,Elegia,hookeriana,3492,Elegia hookeriana,7.25,0,29,0,35,yes,NA
T288,kogelberg,kogelberg_T288,Aulax,umbellata,1362,Aulax umbellata,3.25,0,7,0,65,no,NA
T289,cederberg,cederberg_T289,Cannomois,primosii,1781,Cannomois primosii,8.25,0,30,0,46.25,yes,1
T289,cederberg,cederberg_T289,Restio,vimineus,9635,Restio vimineus,4.375,0,30,0,40,yes,1
T289,cederberg,cederberg_T289,Restio,sieberi,9611,Restio sieberi,3.125,0,26,0,37.5,yes,1
T289,cederberg,cederberg_T289,Leucospermum,calligerum,6745,Leucospermum calligerum,2.5,0,6,0,80,no,1
T289,cederberg,cederberg_T289,Leucadendron,glaberrimum,6687,Leucadendron glaberrimum,2,0,8,0,40,no,1
T289,cederberg,cederberg_T289,Centella,linifolia,1893,Centella linifolia,1.8125,0,20,0,30.5,no,1
T289,cederberg,cederberg_T289,Rafnia,angulata,9443,Rafnia angulata,1.8125,1,3,1,65.66666666666667,no,1
